Plot,TreeID,Species,Year,DBH,GapYears,PrevDBH,GrowthRate,GrowthType,DBH_cm,Group,Carbon,CO2e,PrevCarbon,CarbonGrowthRate
Upper,451,sugar maple,2017,13.15,1.0,13.0,0.0115384615384615,normal,33.401,hardwood,239.72208321633843,879.780045403962,233.4793749165397,0.0267377291978371
Upper,451,sugar maple,2018,13.25,1.0,13.15,0.0076045627376425,normal,33.655,hardwood,243.93568183752345,895.2439523437109,239.72208321633843,0.0175770148692659
Upper,451,sugar maple,2021,13.6,3.0,13.25,0.0088050314465408,annualized,34.544,hardwood,259.0110550115261,950.5705718923008,243.93568183752345,0.020600202288902
Upper,451,sugar maple,2022,13.5,1.0,13.6,-0.0073529411764705,normal,34.29,hardwood,254.65164099934168,934.571522467584,259.0110550115261,-0.0168309959279166
Upper,451,sugar maple,2023,13.75,1.0,13.5,0.0185185185185185,normal,34.925,hardwood,265.62871258806433,974.857375198196,254.65164099934168,0.0431062275728709
Upper,451,sugar maple,2024,13.65,1.0,13.75,-0.0072727272727272,normal,34.671,hardwood,261.2064577987751,958.6277001215044,265.62871258806433,-0.0166482559291218
Upper,451,sugar maple,2025,13.75,1.0,13.65,0.0073260073260073,normal,34.925,hardwood,265.62871258806433,974.857375198196,261.2064577987751,0.0169301127795852
Upper,452,sugar maple,2015,6.2,,,,initial,15.748,hardwood,42.52846398772181,156.07946283493902,,
Upper,452,sugar maple,2016,6.4,1.0,6.2,0.032258064516129,normal,16.256,hardwood,45.75017417257656,167.90313921335596,42.52846398772181,0.0757542098342624
Upper,452,sugar maple,2017,6.3,1.0,6.4,-0.015625,normal,16.002,hardwood,44.12269949212058,161.93030713608252,45.75017417257656,-0.0355730816306162
Upper,452,sugar maple,2018,6.35,1.0,6.3,0.0079365079365079,normal,16.128999999999998,hardwood,44.93227205624094,164.90143844640426,44.12269949212058,0.0183482101829452
Upper,452,sugar maple,2021,6.31,3.0,6.35,-0.0020997375328084,annualized,16.0274,hardwood,44.2839485862685,162.5220913116054,44.93227205624094,-0.0048096348890091
Upper,452,sugar maple,2022,6.75,1.0,6.31,0.06973058637084,normal,17.145,hardwood,51.71035140944077,189.77698967264763,44.2839485862685,0.167699653266128
Upper,452,sugar maple,2023,6.8,1.0,6.75,0.0074074074074073,normal,17.272,hardwood,52.59558752896721,193.02580623130964,51.71035140944077,0.0171191278998893
Upper,452,sugar maple,2024,6.4,1.0,6.8,-0.0588235294117646,normal,16.256,hardwood,45.75017417257656,167.90313921335596,52.59558752896721,-0.1301518564199043
Upper,452,sugar maple,2025,6.4,1.0,6.4,0.0,normal,16.256,hardwood,45.75017417257656,167.90313921335596,45.75017417257656,0.0
Upper,454,sugar maple,2015,3.7,,,,initial,9.398,hardwood,12.973070463439562,47.61116860082319,,
Upper,454,sugar maple,2016,3.6,1.0,3.7,-0.027027027027027,normal,9.144,hardwood,12.180764967060204,44.70340742911094,12.973070463439562,-0.0610730897216829
Upper,454,sugar maple,2017,7.0,1.0,3.6,0.9444444444444444,normal,17.78,hardwood,56.22174274992082,206.33379589220945,12.180764967060204,3.615616745086069
Upper,454,sugar maple,2018,6.75,1.0,7.0,-0.0357142857142857,normal,17.145,hardwood,51.71035140944077,189.77698967264763,56.22174274992082,-0.080242822790946
Upper,454,sugar maple,2021,7.0,3.0,6.75,0.0123456790123456,annualized,17.78,hardwood,56.22174274992082,206.33379589220945,51.71035140944077,0.029081162136887
Upper,454,sugar maple,2022,6.9,1.0,7.0,-0.0142857142857142,normal,17.526,hardwood,54.39158571878679,199.6171195879475,56.22174274992082,-0.0325524777713619
Upper,454,sugar maple,2023,6.81,1.0,6.9,-0.0130434782608696,normal,17.2974,hardwood,52.773654442589574,193.67931180430372,54.39158571878679,-0.029745984692599
Upper,454,sugar maple,2024,6.75,1.0,6.81,-0.0088105726872246,normal,17.145,hardwood,51.71035140944077,189.77698967264763,52.773654442589574,-0.0201483684307959
Upper,454,sugar maple,2025,6.8,1.0,6.75,0.0074074074074073,normal,17.272,hardwood,52.59558752896721,193.02580623130964,51.71035140944077,0.0171191278998893
Upper,455,sugar maple,2015,14.3,,,,initial,36.322,hardwood,290.7044620091394,1066.8853755735415,,
Upper,455,sugar maple,2016,14.7,1.0,14.3,0.0279720279720278,normal,37.338,hardwood,309.7481217187823,1136.7756067079308,290.7044620091394,0.0655086598190714
Upper,455,sugar maple,2017,14.45,1.0,14.7,-0.0170068027210884,normal,36.703,hardwood,297.76583064889456,1092.800598481443,309.7481217187823,-0.0386839829839753
Upper,455,sugar maple,2018,14.47,1.0,14.45,0.0013840830449827,normal,36.753800000000005,hardwood,298.7145886198894,1096.282540234994,297.76583064889456,0.0031862553501431
Upper,455,sugar maple,2021,14.69,3.0,14.47,0.0050679566920064,annualized,37.3126,hardwood,309.2636960824295,1134.997764622516,298.7145886198894,0.011771668636695
Upper,455,sugar maple,2022,15.2,1.0,14.69,0.034717494894486,normal,38.608,hardwood,334.51767056839014,1227.6798509859918,309.2636960824295,0.0816583866967353
Upper,455,sugar maple,2023,14.9,1.0,15.2,-0.019736842105263,normal,37.846,hardwood,319.52675505808435,1172.6631910631695,334.51767056839014,-0.0448135235571688
Upper,455,sugar maple,2024,14.88,1.0,14.9,-0.0013422818791946,normal,37.7952,hardwood,318.5411571725331,1169.0460468231963,319.52675505808435,-0.0030845551114244
Upper,455,sugar maple,2025,14.8,1.0,14.88,-0.0053763440860215,normal,37.592000000000006,hardwood,314.6159651190731,1154.6405919869983,318.5411571725331,-0.0123224015643728
Upper,456,sugar maple,2015,1.3,,,,initial,3.302,hardwood,1.1701688202344531,4.294519570260443,,
Upper,456,sugar maple,2016,1.4,1.0,1.3,0.0769230769230768,normal,3.5559999999999996,hardwood,1.3876287639133735,5.092597563562081,1.1701688202344531,0.1858363852451225
Upper,456,sugar maple,2017,2.32,1.0,1.4,0.6571428571428571,normal,5.892799999999999,hardwood,4.434056031880801,16.272985637002538,1.3876287639133735,2.1954195150696725
Upper,456,sugar maple,2018,2.22,1.0,2.32,-0.0431034482758619,normal,5.638800000000001,hardwood,4.006735305536897,14.704718571320411,4.434056031880801,-0.0963724236390956
Upper,456,sugar maple,2021,2.25,3.0,2.22,0.0045045045045044,annualized,5.715,hardwood,4.132364321957084,15.165777061582498,4.006735305536897,0.0104514862134416
Upper,456,sugar maple,2022,2.19,1.0,2.25,-0.0266666666666666,normal,5.5626,hardwood,3.883294035697568,14.251689111010071,4.132364321957084,-0.0602730705364227
Upper,456,sugar maple,2023,2.34,1.0,2.19,0.0684931506849314,normal,5.9436,hardwood,4.522465720425565,16.597449193961822,3.883294035697568,0.1645952325145476
Upper,456,sugar maple,2024,2.25,1.0,2.34,-0.0384615384615384,normal,5.715,hardwood,4.132364321957084,15.165777061582498,4.522465720425565,-0.0862585639304242
Upper,456,sugar maple,2025,2.4,1.0,2.25,0.0666666666666666,normal,6.096,hardwood,4.7936317430245,17.592628496899916,4.132364321957084,0.1600215686583608
Upper,460,sugar maple,2015,2.2,,,,initial,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,,
Upper,460,sugar maple,2016,2.2,1.0,2.2,0.0,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.9241985910482433,0.0
Upper,460,sugar maple,2017,2.25,1.0,2.2,0.0227272727272726,normal,5.715,hardwood,4.132364321957084,15.165777061582498,3.9241985910482433,0.0530466861141283
Upper,460,sugar maple,2018,2.0,1.0,2.25,-0.1111111111111111,normal,5.08,hardwood,3.1517212627355704,11.566817034239545,4.132364321957084,-0.2373079871033931
Upper,460,sugar maple,2021,2.25,3.0,2.0,0.0416666666666666,annualized,5.715,hardwood,4.132364321957084,15.165777061582498,3.1517212627355704,0.103715078996797
Upper,460,sugar maple,2022,2.2,1.0,2.25,-0.0222222222222221,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,4.132364321957084,-0.050374486538557
Upper,460,sugar maple,2023,2.4,1.0,2.2,0.0909090909090907,normal,6.096,hardwood,4.7936317430245,17.592628496899916,3.9241985910482433,0.2215568686965996
Upper,460,sugar maple,2024,2.23,1.0,2.4,-0.0708333333333333,normal,5.6642,hardwood,4.0483681237414775,14.85751101413122,4.7936317430245,-0.1554695185685676
Upper,460,sugar maple,2025,2.2,1.0,2.23,-0.0134529147982061,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,4.0483681237414775,-0.0306715024172449
Upper,461,sugar maple,2015,6.6,,,,initial,16.764,hardwood,49.10546900846182,180.21707126105483,,
Upper,461,sugar maple,2016,9.0,1.0,6.6,0.3636363636363637,normal,22.86,hardwood,100.21588898634975,367.7923125799036,49.10546900846182,1.040829484167652
Upper,461,sugar maple,2017,9.7,1.0,9.0,0.0777777777777777,normal,24.638,hardwood,119.05668897201345,436.9380485272893,100.21588898634975,0.1880021239768671
Upper,461,sugar maple,2018,9.75,1.0,9.7,0.0051546391752578,normal,24.765,hardwood,120.47291747754014,442.1356071425722,119.05668897201345,0.0118954131662406
Upper,461,sugar maple,2021,9.77,3.0,9.75,0.0006837606837606,annualized,24.8158,hardwood,121.04206052622956,444.2243621312624,120.47291747754014,0.0015747468687184
Upper,461,sugar maple,2022,9.8,1.0,9.77,0.0030706243602867,normal,24.892000000000003,hardwood,121.89861906281644,447.36793196053634,121.04206052622956,0.0070765363119481
Upper,461,sugar maple,2023,9.83,1.0,9.8,0.0030612244897958,normal,24.9682,hardwood,122.75859314636394,450.5240368471556,121.89861906281644,0.0070548304005342
Upper,461,sugar maple,2024,9.8,1.0,9.83,-0.0030518819938961,normal,24.892000000000003,hardwood,121.89861906281644,447.36793196053634,122.75859314636394,-0.0070054084321588
Upper,461,sugar maple,2025,9.85,1.0,9.8,0.0051020408163264,normal,25.019,hardwood,123.3338082757729,452.6350763720866,121.89861906281644,0.0117736297916293
Upper,462,sugar maple,2015,2.1,,,,initial,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,,
Upper,462,sugar maple,2016,2.2,1.0,2.1,0.0476190476190476,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.5260071571740457,0.1129298427724497
Upper,462,sugar maple,2017,3.7,1.0,2.2,0.6818181818181818,normal,9.398,hardwood,12.973070463439562,47.61116860082319,3.9241985910482433,2.305915886375709
Upper,462,sugar maple,2018,3.75,1.0,3.7,0.0135135135135134,normal,9.525,hardwood,13.379834064723504,49.103991017535265,12.973070463439562,0.0313544586403254
Upper,462,sugar maple,2021,3.81,3.0,3.75,0.0053333333333333,annualized,9.6774,hardwood,13.877340858749765,50.92984095161164,13.379834064723504,0.0123944435488916
Upper,462,sugar maple,2022,2.97,1.0,3.81,-0.2204724409448818,normal,7.543800000000001,hardwood,7.825618011381311,28.720018101769412,13.877340858749765,-0.4360866328042089
Upper,462,sugar maple,2023,3.75,1.0,2.97,0.2626262626262625,normal,9.525,hardwood,13.379834064723504,49.103991017535265,7.825618011381311,0.7097479132337321
Upper,462,sugar maple,2024,3.6,1.0,3.75,-0.0399999999999999,normal,9.144,hardwood,12.180764967060204,44.70340742911094,13.379834064723504,-0.0896176359036244
Upper,462,sugar maple,2025,3.7,1.0,3.6,0.0277777777777778,normal,9.398,hardwood,12.973070463439562,47.61116860082319,12.180764967060204,0.0650456271442679
Upper,463,sugar maple,2015,9.4,,,,initial,23.876,hardwood,110.75743127900908,406.4797727939633,,
Upper,463,sugar maple,2016,9.7,1.0,9.4,0.0319148936170211,normal,24.638,hardwood,119.05668897201345,436.9380485272893,110.75743127900908,0.0749318361500971
Upper,463,sugar maple,2017,13.9,1.0,9.7,0.4329896907216496,normal,35.306000000000004,hardwood,272.3408898838568,999.4910658737545,119.05668897201345,1.287489197250192
Upper,463,sugar maple,2018,13.88,1.0,13.9,-0.0014388489208632,normal,35.2552,hardwood,271.44046066912375,996.186490655684,272.3408898838568,-0.0033062578855383
Upper,463,sugar maple,2021,14.19,3.0,13.88,0.0074447646493755,annualized,36.0426,hardwood,285.5869255753302,1048.1040168614618,271.44046066912375,0.0173720906988027
Upper,463,sugar maple,2022,14.4,1.0,14.19,0.0147991543340381,normal,36.576,hardwood,295.401396053482,1084.123123516279,285.5869255753302,0.0343659656630989
Upper,463,sugar maple,2023,14.4,1.0,14.4,0.0,normal,36.576,hardwood,295.401396053482,1084.123123516279,295.401396053482,0.0
Upper,463,sugar maple,2024,14.6,1.0,14.4,0.0138888888888888,normal,37.084,hardwood,304.9231375962875,1119.0679149783753,295.401396053482,0.0322332313591422
Upper,463,sugar maple,2025,14.6,1.0,14.6,0.0,normal,37.084,hardwood,304.9231375962875,1119.0679149783753,304.9231375962875,0.0
Upper,465,sugar maple,2015,11.25,,,,initial,28.575,hardwood,167.42858745793905,614.4629159706362,,
Upper,465,sugar maple,2016,11.3,1.0,11.25,0.0044444444444445,normal,28.702,hardwood,169.14502619193084,620.7622461243861,167.42858745793905,0.0102517662010556
Upper,465,sugar maple,2017,14.2,1.0,11.3,0.2566371681415927,normal,36.068,hardwood,286.0500339845308,1049.803624723228,169.14502619193084,0.6911525004580771
Upper,465,sugar maple,2018,14.26,1.0,14.2,0.004225352112676,normal,36.2204,hardwood,288.83759507310765,1060.033973918305,286.0500339845308,0.0097450122614829
Upper,465,sugar maple,2021,16.78,3.0,14.26,0.05890603085554,annualized,42.6212,hardwood,419.9526359262429,1541.2261738493114,288.83759507310765,0.1513134521378686
Upper,465,sugar maple,2022,13.16,1.0,16.78,-0.2157330154946365,normal,33.4264,hardwood,240.14157625654553,881.3195848615221,419.9526359262429,-0.4281698560436657
Upper,465,sugar maple,2023,14.63,1.0,13.16,0.1117021276595745,normal,37.1602,hardwood,306.36613781757086,1124.363725790485,240.14157625654553,0.2757729943867654
Upper,465,sugar maple,2024,14.57,1.0,14.63,-0.0041011619958988,normal,37.0078,hardwood,303.4839868219112,1113.786231636414,306.36613781757086,-0.009407537713505
Upper,465,sugar maple,2025,14.75,1.0,14.57,0.0123541523678791,normal,37.465,hardwood,312.17668054568935,1145.68841760268,303.4839868219112,0.0286430062251659
Upper,47,sugar maple,2015,12.2,,,,initial,30.988,hardwood,201.74669188684177,740.4103592247093,,
Upper,47,sugar maple,2016,12.5,1.0,12.2,0.0245901639344262,normal,31.75,hardwood,213.33977932886583,782.9569901369376,201.74669188684177,0.0574635813534257
Upper,47,sugar maple,2017,12.5,1.0,12.5,0.0,normal,31.75,hardwood,213.33977932886583,782.9569901369376,213.33977932886583,0.0
Upper,47,sugar maple,2018,12.49,1.0,12.5,-0.0007999999999999,normal,31.7246,hardwood,212.94743824206944,781.5170983483948,213.33977932886583,-0.0018390432765545
Upper,47,sugar maple,2021,13.0,3.0,12.49,0.0136108887109687,annualized,33.02,hardwood,233.4793749165397,856.8693059437007,212.94743824206944,0.0321392872719612
Upper,47,sugar maple,2022,13.1,1.0,13.0,0.0076923076923076,normal,33.274,hardwood,237.6308336683932,872.1051595630031,233.4793749165397,0.0177808371867429
Upper,47,sugar maple,2023,12.76,1.0,13.1,-0.0259541984732824,normal,32.4104,hardwood,223.6842278351026,820.9211161548266,237.6308336683932,-0.0586902196907354
Upper,47,sugar maple,2024,13.3,1.0,12.76,0.042319749216301,normal,33.782000000000004,hardwood,246.0580544890023,903.0330599746384,223.6842278351026,0.1000241584775186
Upper,47,sugar maple,2025,13.7,1.0,13.3,0.0300751879699247,normal,34.798,hardwood,263.41233982397756,966.7232871539976,246.0580544890023,0.0705292308801495
Upper,473,sugar maple,2024,2.9,,,,initial,7.366,hardwood,7.4078845743540365,27.186936387879314,,
Upper,473,sugar maple,2025,3.0,1.0,2.9,0.0344827586206896,normal,7.62,hardwood,8.00862018634041,29.391636083869304,7.4078845743540365,0.0810940837369564
Upper,475 (6),sugar maple,2015,4.8,,,,initial,12.192,hardwood,23.606611760229864,86.63626516004359,,
Upper,475 (6),sugar maple,2016,5.0,1.0,4.8,0.0416666666666667,normal,12.7,hardwood,25.930436145543343,95.16470065414408,23.606611760229864,0.098439556210622
Upper,475 (6),sugar maple,2017,5.0,1.0,5.0,0.0,normal,12.7,hardwood,25.930436145543343,95.16470065414408,25.930436145543343,0.0
Upper,475 (6),sugar maple,2018,5.0,1.0,5.0,0.0,normal,12.7,hardwood,25.930436145543343,95.16470065414408,25.930436145543343,0.0
Upper,475 (6),sugar maple,2021,5.05,3.0,5.0,0.0033333333333333,annualized,12.827,hardwood,26.53071664693372,97.36773009424677,25.930436145543343,0.0077165497464202
Upper,475 (6),sugar maple,2022,5.1,1.0,5.05,0.0099009900990098,normal,12.954,hardwood,27.138773514041727,99.59929879653312,26.53071664693372,0.0229189763397621
Upper,475 (6),sugar maple,2023,5.01,1.0,5.1,-0.0176470588235293,normal,12.7254,hardwood,26.049871246822953,95.60302747584024,27.138773514041727,-0.0401234885082544
Upper,475 (6),sugar maple,2024,5.02,1.0,5.01,0.0019960079840318,normal,12.7508,hardwood,26.169616662043925,96.0424931497012,26.049871246822953,0.0045967757032801
Upper,475 (6),sugar maple,2025,4.95,1.0,5.02,-0.0139442231075696,normal,12.573,hardwood,25.337908830992188,92.99012540974132,26.169616662043925,-0.0317814296553313
Upper,478,sugar maple,2015,13.7,,,,initial,34.798,hardwood,263.41233982397756,966.7232871539976,,
Upper,478,sugar maple,2016,13.9375,1.0,13.7,0.0173357664233577,normal,35.40125,hardwood,274.03373907862095,1005.7038224185388,263.41233982397756,0.0403223298564563
Upper,478,sugar maple,2017,15.66,1.0,13.9375,0.1235874439461883,normal,39.7764,hardwood,358.2612644563075,1314.818840554649,274.03373907862095,0.3073618805512174
Upper,478,sugar maple,2018,15.8,1.0,15.66,0.0089399744572158,normal,40.132000000000005,hardwood,365.6706566210666,1342.0113097993144,358.2612644563075,0.0206815330035846
Upper,478,sugar maple,2021,6.0,3.0,15.8,-0.2067510548523206,annualized,15.24,hardwood,39.43907200405727,144.7413942548902,365.6706566210666,-0.2973819735601347
Upper,478,sugar maple,2022,5.0,1.0,6.0,-0.1666666666666666,normal,12.7,hardwood,25.930436145543343,95.16470065414408,39.43907200405727,-0.3425191104173099
Upper,478,sugar maple,2023,6.0,1.0,5.0,0.2,normal,15.24,hardwood,39.43907200405727,144.7413942548902,25.930436145543343,0.5209567545525321
Upper,478,sugar maple,2024,5.3,1.0,6.0,-0.1166666666666667,normal,13.462,hardwood,29.64922266914349,108.8126471957566,39.43907200405727,-0.248227172634961
Upper,478,sugar maple,2025,6.0,1.0,5.3,0.1320754716981132,normal,15.24,hardwood,39.43907200405727,144.7413942548902,29.64922266914349,0.3301890725486798
Upper,48,sugar maple,2015,8.2,,,,initial,20.828,hardwood,80.90040059200314,296.9044701726515,,
Upper,48,sugar maple,2016,18.7,1.0,8.2,1.2804878048780488,normal,47.498,hardwood,538.783772271165,1977.3364442351756,80.90040059200314,5.659840598174032
Upper,48,sugar maple,2017,19.3,1.0,18.7,0.0320855614973262,normal,49.022000000000006,hardwood,579.3761617633406,2126.3105136714603,538.783772271165,0.075340779699181
Upper,48,sugar maple,2018,19.0,1.0,19.3,-0.0155440414507772,normal,48.26,hardwood,558.8716682502761,2051.0590224785133,579.3761617633406,-0.0353906405998112
Upper,48,sugar maple,2021,8.19,3.0,19.0,-0.1896491228070175,annualized,20.8026,hardwood,80.67366468455175,296.07234939230494,558.8716682502761,-0.2852163449633401
Upper,48,sugar maple,2022,8.6,1.0,8.19,0.05006105006105,normal,21.844,hardwood,90.26621858864443,331.27702222032514,80.67366468455175,0.1189056421522596
Upper,48,sugar maple,2023,8.5,1.0,8.6,-0.0116279069767441,normal,21.59,hardwood,87.87034686380746,322.48417299017336,90.26621858864443,-0.0265422852790068
Upper,48,sugar maple,2024,8.6,1.0,8.5,0.0117647058823529,normal,21.844,hardwood,90.26621858864443,331.27702222032514,87.87034686380746,0.0272659868812219
Upper,48,sugar maple,2025,8.6,1.0,8.6,0.0,normal,21.844,hardwood,90.26621858864443,331.27702222032514,90.26621858864443,0.0
Upper,480 (200),sugar maple,2015,5.3,,,,initial,13.462,hardwood,29.64922266914349,108.8126471957566,,
Upper,480 (200),sugar maple,2016,5.5,1.0,5.3,0.0377358490566038,normal,13.97,hardwood,32.285907447058705,118.48928033070544,29.64922266914349,0.0889293054100626
Upper,480 (200),sugar maple,2017,5.35,1.0,5.5,-0.0272727272727273,normal,13.589,hardwood,30.296503536213933,111.18816797790514,32.285907447058705,-0.0616183365484438
Upper,480 (200),sugar maple,2018,5.5,1.0,5.35,0.0280373831775701,normal,13.97,hardwood,32.285907447058705,118.48928033070544,30.296503536213933,0.0656644720888931
Upper,480 (200),sugar maple,2021,5.44,3.0,5.5,-0.0036363636363636,annualized,13.8176,hardwood,31.481562623222665,115.53733482722718,32.285907447058705,-0.0083043953997057
Upper,480 (200),sugar maple,2022,5.5,1.0,5.44,0.0110294117647058,normal,13.97,hardwood,32.285907447058705,118.48928033070544,31.481562623222665,0.0255497109042073
Upper,480 (200),sugar maple,2023,6.0,1.0,5.5,0.0909090909090909,normal,15.24,hardwood,39.43907200405727,144.7413942548902,32.285907447058705,0.2215568686966001
Upper,480 (200),sugar maple,2024,10.63,1.0,6.0,0.7716666666666668,normal,27.000200000000003,hardwood,146.96209014335213,539.3508708261023,39.43907200405727,2.726307001549973
Upper,480 (200),sugar maple,2025,10.75,1.0,10.63,0.011288805268109,normal,27.305,hardwood,150.80588144585377,553.4575849062833,146.96209014335213,0.0261549852669642
Upper,49,sugar maple,2015,12.4,,,,initial,31.496,hardwood,209.4347233864966,768.6254348284425,,
Upper,49,sugar maple,2016,23.5,1.0,12.4,0.8951612903225806,normal,59.69,hardwood,911.2444470841234,3344.267120798733,209.4347233864966,3.3509711873445545
Upper,49,sugar maple,2017,24.15,1.0,23.5,0.027659574468085,normal,61.340999999999994,hardwood,970.2602118398256,3560.8549774521603,911.2444470841234,0.0647639225067937
Upper,49,sugar maple,2018,23.9,1.0,24.15,-0.010351966873706,normal,60.706,hardwood,947.3140614455772,3476.642605505268,970.2602118398256,-0.0236494809477321
Upper,49,sugar maple,2021,12.81,3.0,23.9,-0.1546722454672245,annualized,32.537400000000005,hardwood,225.7053274158383,828.3385516161266,947.3140614455772,-0.2539139388573282
Upper,49,sugar maple,2022,24.13,1.0,12.81,0.8836846213895393,normal,61.2902,hardwood,968.4130919125528,3554.076047319068,225.7053274158383,3.2906080374804514
Upper,49,sugar maple,2023,24.1,1.0,24.13,-0.0012432656444259,normal,61.214000000000006,hardwood,965.6461416061516,3543.9213396945765,968.4130919125528,-0.0028572004338938
Upper,49,sugar maple,2024,13.2,1.0,24.1,-0.4522821576763486,normal,33.528,hardwood,241.8236953377987,887.4929618897213,965.6461416061516,-0.7495731770485042
Upper,49,sugar maple,2025,24.6,1.0,13.2,0.8636363636363639,normal,62.484,hardwood,1012.3473677160594,3715.314839517938,241.8236953377987,3.1863034402064336
Upper,5,sugar maple,2015,12.8,,,,initial,32.512,hardwood,225.300285368498,826.8520473023875,,
Upper,5,sugar maple,2016,13.5,1.0,12.8,0.0546874999999999,normal,34.29,hardwood,254.65164099934168,934.571522467584,225.300285368498,0.1302766021038856
Upper,5,sugar maple,2017,13.35,1.0,13.5,-0.0111111111111111,normal,33.909,hardwood,248.19082503466612,910.8603278772248,254.65164099934168,-0.0253711931300386
Upper,5,sugar maple,2018,13.5,1.0,13.35,0.0112359550561798,normal,34.29,hardwood,254.65164099934168,934.571522467584,248.19082503466612,0.0260316470754837
Upper,5,sugar maple,2021,13.77,3.0,13.5,0.0066666666666666,annualized,34.9758,hardwood,266.5182016712039,978.1218001333184,254.65164099934168,0.0155330639474037
Upper,5,sugar maple,2022,13.9,1.0,13.77,0.009440813362382,normal,35.306000000000004,hardwood,272.3408898838568,999.4910658737545,266.5182016712039,0.0218472441136917
Upper,5,sugar maple,2023,13.94,1.0,13.9,0.0028776978417265,normal,35.4076,hardwood,274.1468065380793,1006.1187799947512,272.3408898838568,0.0066310889084363
Upper,5,sugar maple,2024,13.82,1.0,13.94,-0.0086083213773313,normal,35.1028,hardwood,268.74928073545533,986.309860299121,274.1468065380793,-0.0196884503991997
Upper,5,sugar maple,2025,14.8,1.0,13.82,0.0709117221418234,normal,37.592000000000006,hardwood,314.6159651190731,1154.6405919869983,268.74928073545533,0.1706671893524689
Upper,50,sugar maple,2015,11.6,,,,initial,29.464,hardwood,179.65205395432386,659.3230380123686,,
Upper,50,sugar maple,2016,11.6,1.0,11.6,0.0,normal,29.464,hardwood,179.65205395432386,659.3230380123686,179.65205395432386,0.0
Upper,50,sugar maple,2017,11.5,1.0,11.6,-0.0086206896551723,normal,29.21,hardwood,176.10992999036688,646.3234430646464,179.65205395432386,-0.0197165792763914
Upper,50,sugar maple,2018,11.7,1.0,11.5,0.017391304347826,normal,29.718,hardwood,183.23409757811444,672.46913811168,176.10992999036688,0.0404529579231406
Upper,50,sugar maple,2021,11.69,3.0,11.7,-0.0002849002849002,annualized,29.6926,hardwood,182.87409389265633,671.1479245860487,183.23409757811444,-0.0006549066471368
Upper,50,sugar maple,2022,14.1,1.0,11.69,0.2061591103507271,normal,35.814,hardwood,281.4380225865499,1032.877542892638,182.87409389265633,0.5389715218589066
Upper,50,sugar maple,2023,14.1,1.0,14.1,0.0,normal,35.814,hardwood,281.4380225865499,1032.877542892638,281.4380225865499,0.0
Upper,50,sugar maple,2024,11.81,1.0,14.1,-0.1624113475177304,normal,29.997400000000003,hardwood,187.22057560164575,687.09951245804,281.4380225865499,-0.3347715639805907
Upper,50,sugar maple,2025,11.7,1.0,11.81,-0.0093141405588485,normal,29.718,hardwood,183.23409757811444,672.46913811168,187.22057560164575,-0.0212929482281555
Upper,501,sugar maple,2021,10.94,,,,initial,27.7876,hardwood,157.00686869013526,576.2152080927964,,
Upper,501,sugar maple,2022,11.4,1.0,10.94,0.0420475319926874,normal,28.956000000000003,hardwood,172.6076221318073,633.4699732237327,157.00686869013526,0.0993635092007425
Upper,501,sugar maple,2023,11.4,1.0,11.4,0.0,normal,28.956000000000003,hardwood,172.6076221318073,633.4699732237327,172.6076221318073,0.0
Upper,501,sugar maple,2024,11.2,1.0,11.4,-0.0175438596491229,normal,28.447999999999997,hardwood,165.72203734228694,608.199877046193,172.6076221318073,-0.0398915453702406
Upper,501,sugar maple,2025,11.2,1.0,11.2,0.0,normal,28.447999999999997,hardwood,165.72203734228694,608.199877046193,165.72203734228694,0.0
Upper,502,sugar maple,2015,8.5,,,,initial,21.59,hardwood,87.87034686380746,322.48417299017336,,
Upper,502,sugar maple,2016,8.625,1.0,8.5,0.0147058823529411,normal,21.9075,hardwood,90.87088343580218,333.496142209394,87.87034686380746,0.0341473168035325
Upper,502,sugar maple,2017,8.56,1.0,8.625,-0.0075362318840579,normal,21.7424,hardwood,89.30349798479428,327.743837604195,90.87088343580218,-0.0172484891941787
Upper,502,sugar maple,2018,8.63,1.0,8.56,0.0081775700934579,normal,21.9202,hardwood,90.99209027129962,333.9409712956696,89.30349798479428,0.0189084674689098
Upper,502,sugar maple,2021,8.8,3.0,8.63,0.0065662417921977,annualized,22.352000000000004,hardwood,95.16756503565736,349.2649636808625,90.99209027129962,0.0152961088958693
Upper,502,sugar maple,2022,8.9,1.0,8.8,0.0113636363636363,normal,22.606,hardwood,97.67329231217856,358.46098278569536,95.16756503565736,0.0263296352657797
Upper,502,sugar maple,2023,8.9,1.0,8.9,0.0,normal,22.606,hardwood,97.67329231217856,358.46098278569536,97.67329231217856,0.0
Upper,502,sugar maple,2024,8.84,1.0,8.9,-0.0067415730337079,normal,22.4536,hardwood,96.16543958187827,352.9271632654933,97.67329231217856,-0.0154377178715444
Upper,502,sugar maple,2025,9.0,1.0,8.84,0.0180995475113122,normal,22.86,hardwood,100.21588898634975,367.7923125799036,96.16543958187827,0.0421195953773267
