TreeID,Species,Plot,prev_dbh,next_dbh_pred,delta_pred,next_dbh_final,year_step
482,white pine,Lower,19.724999999999998,17.292354635806355,-2.432645364193643,19.744999999999997,3
485,black birch,Lower,10.606399999999999,7.87742936272285,-2.7289706372771487,10.626399999999999,3
487,black birch,Lower,4.865999999999999,3.369998727400136,-1.4960012725998628,4.885999999999998,3
489,black birch,Lower,14.263999999999998,10.979071567776,-3.2849284322239978,14.283999999999997,3
49,sugar maple,Upper,62.52400000000001,57.469266571484944,-5.054733428515064,62.54400000000001,3
490,black birch,Lower,6.643999999999999,4.742242153246322,-1.9017578467536769,6.663999999999999,3
491,black birch,Lower,3.7484,2.5128220641565524,-1.2355779358434478,3.7684,3
492,black birch,Lower,4.357999999999999,2.9803729713803233,-1.3776270286196755,4.377999999999998,3
493,black birch,Lower,6.643999999999999,4.742242153246322,-1.9017578467536769,6.663999999999999,3
495,black birch,Lower,10.581,7.857332008815948,-2.723667991184051,10.600999999999999,3
496,black birch,Lower,11.469999999999999,8.568933250505161,-2.901066749494838,11.489999999999998,3
498,black birch,Lower,4.0024,2.7076349421664596,-1.2947650578335401,4.022399999999999,3
499,black birch,Lower,4.357999999999999,2.9803729713803233,-1.3776270286196755,4.377999999999998,3
5,sugar maple,Upper,37.63200000000001,35.748246881759876,-1.8837531182401364,37.652000000000015,3
50,sugar maple,Upper,29.758,28.876620899680226,-0.8813791003197728,29.778,3
501,sugar maple,Upper,28.487999999999996,27.771497254550766,-0.7165027454492296,28.507999999999996,3
502,sugar maple,Upper,22.9,22.575659274699078,-0.32434072530092095,22.919999999999998,3
505,mockernut hickory,Lower,2.8340000000000005,1.1689221170910655,-1.665077882908935,2.8540000000000005,3
506,musclewood,Lower,4.357999999999999,0.36499509413196696,-3.9930049058680317,4.377999999999998,3
507,musclewood,Lower,3.1642,0.0,-3.1642,3.1842,3
508,musclewood,Lower,4.027799999999999,0.15991387753003672,-3.8678861224699626,4.047799999999999,3
52,sugar maple,Upper,45.760000000000005,43.228123717690366,-2.5318762823096392,45.78000000000001,3
53,sugar maple,Upper,30.774,29.76071981578379,-1.0132801842162102,30.794,3
54,sugar maple,Upper,29.25,28.434571441628442,-0.8154285583715577,29.27,3
55,sugar maple,Upper,54.396,50.61734672442231,-3.778653275577689,54.416000000000004,3
56,norway maple,Upper,7.659999999999999,6.50236528326422,-1.157634716735779,7.679999999999999,3
57,sugar maple,Upper,7.659999999999999,7.119151802620713,-0.5408481973792867,7.679999999999999,3
58,sugar maple,Upper,46.26800000000001,43.67434951163562,-2.593650488364389,46.28800000000001,3
605,red oak,Middle,127.80199999999999,122.71127194410984,-5.090728055890153,127.82199999999999,3
613,mockernut hickory,Middle,25.439999999999998,24.33361824035962,-1.106381759640378,25.459999999999997,3
615,mockernut hickory,Middle,45.12500000000001,43.12577602686977,-1.9992239731302348,45.14500000000001,3
62,sugar maple,Upper,14.01,13.157952529208305,-0.8520474707916943,14.03,3
621,mockernut hickory,Middle,16.55,15.950661599908223,-0.5993384000917779,16.57,3
624,red oak,Middle,130.59600000000003,125.19959894380005,-5.396401056199977,130.61600000000004,3
63,sugar maple,Upper,38.14000000000001,36.19752823203131,-1.9424717679686978,38.16000000000001,3
639,red oak,Middle,132.12000000000003,126.55686821635831,-5.5631317836417224,132.14000000000004,3
643,sugar maple,Middle,76.24,68.82159525791053,-7.418404742089464,76.25999999999999,3
65,sugar maple,Upper,11.469999999999999,10.665990439614013,-0.8040095603859854,11.489999999999998,3
657,mockernut hickory,Middle,54.650000000000006,52.839629036498366,-1.81037096350164,54.67000000000001,3
659,mockernut hickory,Middle,41.95,39.88782502366024,-2.0621749763397617,41.970000000000006,3
66,sugar maple,Upper,7.659999999999999,7.119151802620713,-0.5408481973792867,7.679999999999999,3
667,pignut hickory,Middle,19.09,15.008734627203282,-4.081265372796718,19.11,3
668,hophornbeam,Middle,9.946,9.557158914476885,-0.388841085523115,9.966,3
67,norway maple,Upper,6.034399999999999,4.9988267253103285,-1.0355732746896704,6.0543999999999984,3
677,black birch,Middle,42.8644,36.073880810164425,-6.790519189835578,42.88440000000001,3
68,norway maple,Upper,12.739999999999998,11.26884159151477,-1.4711584084852287,12.759999999999998,3
680,mockernut,Middle,27.217999999999996,23.85951569716223,-3.3584843028377662,27.237999999999996,3
681,pignut hickory,Middle,18.709,14.770051215132915,-3.938948784867085,18.729,3
682,pignut hickory,Middle,24.043,18.26623960812015,-5.776760391879851,24.063,3
685,black oak,Middle,55.15800000000001,50.766787102925015,-4.391212897074993,55.17800000000001,3
69,sugar maple,Upper,8.93,8.301580635006964,-0.6284193649930359,8.95,3
692,sugar maple,Middle,41.44200000000001,39.87296295517014,-1.5690370448298694,41.46200000000001,3
699,basswood,Middle,44.236000000000004,42.33108657332316,-1.904913426676842,44.25600000000001,3
7,sugar maple,Upper,18.836000000000002,18.205750810359177,-0.6302491896408249,18.856,3
704,mockernut hickory,Middle,48.300000000000004,46.3637270300793,-1.9362729699207009,48.32000000000001,3
705,mockernut hickory,Middle,33.568000000000005,31.791099304236063,-1.776900695763942,33.58800000000001,3
708,sassafras,Middle,43.47400000000001,43.08001966948726,-0.39398033051275405,43.494000000000014,3
71,sugar maple,Upper,9.946,9.247523700915965,-0.6984762990840352,9.966,3
711,sugar maple,Middle,40.42600000000001,39.014950783136484,-1.4110492168635247,40.44600000000001,3
714,mockernut hickory,Middle,40.68000000000001,38.64133942820514,-2.038660571794864,40.70000000000001,3
72,sugar maple,Upper,22.137999999999998,21.813278504157132,-0.3247214958428657,22.157999999999998,3
722,sugar maple,Middle,43.982000000000006,42.0179933852543,-1.9640066147457063,44.00200000000001,3
725,sugar maple,Middle,35.60000000000001,35.022255741625465,-0.577744258374544,35.62000000000001,3
727,sugar maple,Middle,47.28400000000001,44.72669218271283,-2.5573078172871817,47.304000000000016,3
728,sugar maple,Middle,36.870000000000005,36.02452052985517,-0.8454794701448378,36.89000000000001,3
73,sugar maple,Upper,57.31700000000001,53.003327266579504,-4.313672733420503,57.33700000000001,3
74,sugar maple,Upper,58.968,54.36358594644326,-4.604414053556745,58.98800000000001,3
75,sugar maple,Upper,60.74600000000001,55.916378092289264,-4.829621907710745,60.76600000000001,3
76,norway maple,Upper,5.374,4.388014186141566,-0.9859858138584334,5.393999999999999,3
77,norway maple,Upper,7.913999999999999,6.737293182944517,-1.1767068170554822,7.933999999999998,3
78,norway maple,Upper,7.913999999999999,6.737293182944517,-1.1767068170554822,7.933999999999998,3
79,norway maple,Upper,8.549,7.324612932145254,-1.224387067854745,8.568999999999999,3
8,sugar maple,Upper,27.726,27.06039324346849,-0.6656067565315098,27.746,3
80,sugar maple,Upper,45.760000000000005,43.228123717690366,-2.5318762823096392,45.78000000000001,3
800,musclewood,Lower,5.754999999999999,1.3308305951363724,-4.424169404863626,5.774999999999999,3
81,sugar maple,Upper,33.06000000000001,31.749942377016822,-1.3100576229831873,33.08000000000001,3
82,sugar maple,Upper,43.220000000000006,40.85356432335238,-2.366435676647626,43.24000000000001,3
83,sugar maple,Upper,7.304399999999999,6.798398254906843,-0.5060017450931564,7.324399999999999,3
85,sugar maple,Upper,31.79,30.644818731887355,-1.145181268112644,31.81,3
86,norway maple,Upper,5.628,4.622942085821861,-1.0050579141781393,5.648,3
87,red maple,Upper,78.77999999999999,77.48375434439295,-1.2962456556070379,78.79999999999998,3
88,norway maple,Upper,7.659999999999999,6.50236528326422,-1.157634716735779,7.679999999999999,3
89,sugar maple,Upper,16.55,15.787108589981756,-0.7628914100182449,16.57,3
91,sugar maple,Upper,45.760000000000005,43.228123717690366,-2.5318762823096392,45.78000000000001,3
92,sugar maple,Upper,43.220000000000006,40.85356432335238,-2.366435676647626,43.24000000000001,3
93,norway maple,Upper,7.659999999999999,6.50236528326422,-1.157634716735779,7.679999999999999,3
94,norway maple,Upper,11.469999999999999,10.026283778468647,-1.4437162215313517,11.489999999999998,3
95,sugar maple,Upper,55.92000000000001,51.86220613772172,-4.057793862278288,55.94000000000001,3
96,sugar maple,Upper,10.834999999999999,10.07522388358634,-0.7597761164136596,10.854999999999999,3
97,norway maple,Upper,12.739999999999998,11.26884159151477,-1.4711584084852287,12.759999999999998,3
98,sugar maple,Upper,31.79,30.644818731887355,-1.145181268112644,31.81,3
1,sugar maple,Upper,27.491999999999997,26.841291831828922,-0.6507081681710751,27.511999999999997,4
10,sugar maple,Upper,36.63600000000001,34.86737242335366,-1.7686275766463524,36.65600000000001,4
100,sugar maple,Upper,22.919999999999998,22.59566373375302,-0.3243362662469771,22.939999999999998,4
108,black birch,Lower,8.315,6.064394845310546,-2.2506051546894534,8.334999999999999,4
109,black birch,Lower,6.892599999999999,4.9389430265240994,-1.9536569734758995,6.9125999999999985,4
11,sugar maple,Upper,41.081,38.84116010714563,-2.23983989285437,41.101000000000006,4
110,red oak,Lower,65.1094,64.36533851945505,-0.7440614805449428,65.12939999999999,4
115,black birch,Lower,6.917999999999999,4.959040380431,-1.9589596195689989,6.937999999999999,4
116,white pine,Lower,41.970000000000006,32.927157223087576,-9.04284277691243,41.99000000000001,4
117,red oak,Lower,75.244,72.78875738852747,-2.455242611472528,75.264,4
118,black birch,Lower,3.9716,2.68401196325817,-1.28758803674183,3.9916,4
119,pignut hickory,Lower,5.393999999999999,2.451105059570677,-2.9428949404293223,5.413999999999999,4
12,sugar maple,Upper,26.374399999999998,25.80591167137226,-0.5684883286277369,26.394399999999997,4
120,mockernut hickory,Lower,10.473999999999998,7.157532575844105,-3.316467424155894,10.493999999999998,4
121,musclewood,Lower,4.403399999999999,0.39491318583881874,-4.00848681416118,4.423399999999998,4
122,white pine,Lower,31.555999999999997,25.642288866158346,-5.913711133841652,31.575999999999997,4
123,black birch,Lower,6.968799999999999,4.999235088244802,-1.9695649117551968,6.988799999999999,4
125,musclewood,Lower,3.87,0.06199554292341125,-3.808004457076589,3.89,4
127,black birch,Lower,14.538,11.216764747252487,-3.3212352527475133,14.558,4
128,black birch,Lower,24.520200000000003,19.876495796076686,-4.643704203923317,24.540200000000002,4
129,musclewood,Lower,21.929399999999998,13.825353792306153,-8.104046207693845,21.949399999999997,4
13,sugar maple,Upper,37.49960000000001,35.63115071881511,-1.8684492811849012,37.51960000000001,4
130,musclewood,Lower,23.631199999999996,14.917633718886103,-8.713566281113893,23.651199999999996,4
131,musclewood,Lower,17.586,10.383758672423163,-7.202241327576836,17.605999999999998,4
132,black birch,Lower,10.727999999999998,7.973643466466122,-2.754356533533876,10.747999999999998,4
133,black birch,Lower,11.947199999999999,8.97813190632784,-2.969068093672158,11.967199999999998,4
135,white pine,Lower,11.998,11.433917032407471,-0.5640829675925279,12.017999999999999,4
138,shagbark hickory,Lower,43.62100000000001,40.84218668379411,-2.7788133162058983,43.64100000000001,4
14,sugar maple,Upper,41.970000000000006,39.67754502916891,-2.292454970831095,41.99000000000001,4
140,black birch,Lower,9.051599999999999,6.6472181086106685,-2.4043818913893302,9.071599999999998,4
141,musclewood,Lower,5.851199999999999,1.3979064377197958,-4.453293562280203,5.871199999999998,4
143,black birch,Lower,5.749599999999999,4.0519101793176215,-1.6976898206823776,5.769599999999999,4
146,dogwood,Lower,3.0063999999999997,0.0,-3.0063999999999997,3.0263999999999998,4
148,black birch,Lower,8.2896,6.044297491403645,-2.245302508596355,8.3096,4
149,black birch,Lower,30.3876,24.092553949711842,-6.295046050288157,30.4076,4
15,sugar maple,Upper,17.967,17.27855686237699,-0.6884431376230076,17.987,4
150,black birch,Lower,9.1024,6.687412816424472,-2.414987183575527,9.122399999999999,4
153,black birch,Lower,5.520999999999998,3.8752214934825866,-1.6457785065174115,5.540999999999998,4
154,black birch,Lower,5.139999999999999,3.580740350424199,-1.5592596495757998,5.159999999999998,4
157,black birch,Lower,6.562399999999999,4.678269130234802,-1.8841308697651975,6.582399999999999,4
160,red maple,Lower,5.876599999999999,3.6177483161517654,-2.2588516838482335,5.8965999999999985,4
161,black birch,Lower,8.95,6.566828692983064,-2.3831713070169354,8.969999999999999,4
163,musclewood,Lower,7.629199999999999,2.6366151952286954,-4.992584804771304,7.649199999999999,4
164,black birch,Lower,10.854999999999999,8.074130236000627,-2.7808697639993714,10.874999999999998,4
165,black birch,Lower,9.915199999999999,7.330528141445298,-2.5846718585547004,9.935199999999998,4
166,black birch,Lower,10.219999999999999,7.571696388328106,-2.648303611671893,10.239999999999998,4
167,sugar maple,Upper,7.2989999999999995,6.793577078660638,-0.5054229213393615,7.318999999999999,4
168,sugar maple,Upper,6.689399999999998,6.244601181666468,-0.4447988183335303,6.709399999999998,4
17,sugar maple,Upper,58.149800000000006,53.683589024713186,-4.46621097528682,58.16980000000001,4
171,sugar maple,Upper,15.7572,14.966480666760813,-0.7907193332391866,15.777199999999999,4
172,sugar maple,Upper,53.90800000000001,50.223776408247375,-3.684223591752634,53.92800000000001,4
173,sugar maple,Upper,31.81,30.662222253857895,-1.1477777461421041,31.83,4
174,sugar maple,Upper,23.427999999999997,23.103776993723177,-0.32422300627682077,23.447999999999997,4
175,sugar maple,Upper,12.810799999999999,11.974485416844036,-0.8363145831559624,12.830799999999998,4
178,sugar maple,Upper,38.668000000000006,36.664497824439415,-2.003502175560591,38.68800000000001,4
18,norway maple,Upper,10.727999999999998,9.339998339245104,-1.3880016607548935,10.747999999999998,4
180,red maple,Upper,12.963199999999999,10.741774373818973,-2.2214256261810252,12.983199999999998,4
181,sugar maple,Upper,45.856200000000015,43.31459090350677,-2.5416090964932465,45.87620000000002,4
182,sugar maple,Upper,15.681,14.887605984937611,-0.7933940150623879,15.700999999999999,4
183,sugar maple,Upper,28.507999999999996,27.78890077652131,-0.7190992234786862,28.527999999999995,4
184,sugar maple,Upper,10.727999999999998,9.975601926841984,-0.7523980731580142,10.747999999999998,4
186,sugar maple,Upper,35.49300000000001,33.86708082473333,-1.6259191752666808,35.51300000000001,4
187,sugar maple,Upper,17.7638,17.064451482958283,-0.6993485170417166,17.7838,4
188,sugar maple,Upper,50.73300000000001,47.50972447797688,-3.2232755220231297,50.753000000000014,4
189,sugar maple,Upper,28.406399999999998,27.697472732697385,-0.708927267302613,28.426399999999997,4
19,sugar maple,Upper,40.192000000000014,38.01234187525375,-2.179658124746261,40.21200000000002,4
191,sugar maple,Upper,9.457999999999998,8.793173094455733,-0.664826905544265,9.477999999999998,4
192,sugar maple,Upper,29.016000000000002,28.230950234573097,-0.7850497654269049,29.036,4
193,sugar maple,Upper,27.746,27.079119859847943,-0.6668801401520561,27.766,4
194,sugar maple,Upper,26.018800000000002,25.479624663010654,-0.5391753369893486,26.038800000000002,4
196,sugar maple,Upper,17.84,17.1447410002403,-0.6952589997597016,17.86,4
197,sugar maple,Upper,10.473999999999998,9.739116160364734,-0.7348838396352644,10.493999999999998,4
198,norway maple,Upper,50.22500000000001,46.58403197016446,-3.6409680298355482,50.24500000000001,4
199,sugar maple,Upper,5.901999999999998,5.531377945169093,-0.37062205483090516,5.921999999999998,4
2,sugar maple,Upper,20.38,19.869229595040306,-0.5107704049596933,20.4,4
20,sugar maple,Upper,71.76419999999999,65.41581882481911,-6.348381175180876,71.78419999999998,4
21,sugar maple,Upper,23.555,23.228063991561328,-0.3269360084386719,23.575,4
22,sugar maple,Upper,9.534199999999998,8.86411882439891,-0.6700811756010889,9.554199999999998,4
23,sugar maple,Upper,40.954000000000015,38.7216765468566,-2.2323234531434153,40.97400000000002,4
24,sugar maple,Upper,19.872,19.313085777643398,-0.5589142223566022,19.892,4
26,sugar maple,Upper,34.98500000000001,33.425031366681544,-1.5599686333184621,35.00500000000001,4
27,sugar maple,Upper,16.823999999999998,16.07421410314674,-0.7497858968532576,16.843999999999998,4
28,sugar maple,Upper,42.47800000000001,40.155479270325074,-2.3225207296749346,42.49800000000001,4
29,sugar maple,Upper,21.2182,20.793877809593933,-0.4243221904060661,21.2382,4
301,black birch,Lower,18.856,14.96159875162914,-3.894401248370862,18.876,4
303,sugar maple,Lower,24.1138,23.172526877747178,-0.9412731222528237,24.1338,4
307,beech,Lower,6.155999999999999,5.522305890021915,-0.6336941099780837,6.175999999999998,4
31,sugar maple,Upper,29.7272,28.84981947584559,-0.877380524154411,29.7472,4
310,black birch,Lower,6.663999999999999,4.758066841361992,-1.9059331586380068,6.683999999999998,4
314,sugar maple,Lower,25.206,24.080465191661446,-1.1255348083385535,25.226,4
318,musclewood,Lower,7.679999999999999,2.6719586351381257,-5.008041364861873,7.699999999999998,4
319,musclewood,Lower,15.299999999999999,8.471482781727165,-6.828517218272834,15.319999999999999,4
32,sugar maple,Upper,43.87500000000001,41.469798433504515,-2.405201566495492,43.89500000000001,4
321,burning bush,Lower,5.876599999999999,5.168533515424999,-0.7080664845750002,5.8965999999999985,4
322,pignut hickory,Lower,7.425999999999998,3.5864542169682623,-3.839545783031736,7.445999999999998,4
324,black birch,Lower,12.759999999999998,9.675107320101256,-3.0848926798987417,12.779999999999998,4
326,musclewood,Lower,3.87,0.06199554292341125,-3.808004457076589,3.89,4
329,musclewood,Lower,6.079799999999999,1.5572987206155422,-4.522501279384457,6.099799999999998,4
33,sugar maple,Upper,39.811000000000014,37.67538086255016,-2.1356191374498508,39.83100000000002,4
330,musclewood,Lower,5.851199999999999,1.3979064377197958,-4.453293562280203,5.871199999999998,4
331,musclewood,Lower,5.139999999999999,0.9020193353774743,-4.237980664622524,5.159999999999998,4
333,red maple,Lower,7.425999999999998,5.258099909887456,-2.1679000901125427,7.445999999999998,4
334,musclewood,Lower,8.9246,3.573565251819746,-5.351034748180254,8.9446,4
335,black oak,Lower,18.6782,16.921473267773955,-1.7567267322260456,18.6982,4
336,pignut hickory,Lower,8.2388,4.087144777392599,-4.151655222607401,8.258799999999999,4
337,musclewood,Lower,9.7374,4.184889035022185,-5.552510964977814,9.757399999999999,4
338,musclewood,Lower,49.844000000000015,32.045365587092576,-17.79863441290744,49.86400000000002,4
342,black birch,Lower,13.826799999999999,10.599803472640534,-3.2269965273594643,13.846799999999998,4
343,musclewood,Lower,8.975399999999999,3.6117729882698986,-5.363627011730101,8.995399999999998,4
346,black birch,Lower,38.515600000000006,29.973273344391707,-8.5423266556083,38.53560000000001,4
347,norway maple,Lower,10.956599999999998,10.079112843388103,-0.8774871566118954,10.976599999999998,4
348,musclewood,Lower,8.441999999999998,3.210591755543297,-5.231408244456702,8.461999999999998,4
349,musclewood,Lower,7.171999999999998,2.3185242360438205,-4.853475763956178,7.1919999999999975,4
35,sugar maple,Upper,19.11,18.498296577699634,-0.6117034223003657,19.13,4
350,musclewood,Lower,15.807999999999998,8.891047284180669,-6.916952715819329,15.827999999999998,4
351,musclewood,Lower,5.774999999999999,1.344775676754547,-4.430224323245452,5.794999999999998,4
354,musclewood,Lower,7.679999999999999,2.6719586351381257,-5.008041364861873,7.699999999999998,4
355,musclewood,Lower,5.139999999999999,0.9020193353774743,-4.237980664622524,5.159999999999998,4
362,black birch,Lower,8.187999999999999,5.963908075776041,-2.2240919242239574,8.207999999999998,4
363,black birch,Lower,6.155999999999999,4.3660233985799035,-1.7899766014200953,6.175999999999998,4
364,white pine,Lower,30.286,24.78087644948982,-5.505123550510181,30.306,4
365,red oak,Lower,72.72939999999998,70.61244505126672,-2.116954948733266,72.74939999999998,4
367,black birch,Lower,32.978400000000015,25.850322451573653,-7.128077548426361,32.99840000000002,4
370,black birch,Lower,20.2276,16.14822901563646,-4.079370984363539,20.2476,4
372,white pine,Lower,16.316,14.70228283714835,-1.6137171628516498,16.336,4
373,black oak,Lower,27.6698,24.006788503333546,-3.663011496666453,27.689799999999998,4
374,shagbark hickory,Lower,35.21360000000001,33.77442980618473,-1.4391701938152792,35.23360000000001,4
375,red oak,Lower,71.51019999999998,69.55726331198876,-1.9529366880112207,71.53019999999998,4
376,black birch,Lower,12.124999999999998,9.130595278090775,-2.9944047219092234,12.144999999999998,4
379,sugar maple,Lower,21.014999999999997,20.596515847571787,-0.4184841524282099,21.034999999999997,4
38,sugar maple,Upper,35.62000000000001,33.97759318924628,-1.6424068107537337,35.640000000000015,4
380,red oak,Lower,69.4528,67.85505712058396,-1.5977428794160318,69.47279999999999,4
381,white pine,Lower,18.982999999999997,16.72860184184794,-2.254398158152057,19.002999999999997,4
384,sugar maple,Lower,26.983999999999998,25.558504307335845,-1.4254956926641533,27.003999999999998,4
385,red oak,Lower,132.90200000000002,123.59457937124455,-9.307420628755466,132.92200000000003,4
386,sugar maple,Lower,24.698,23.658168301468763,-1.0398316985312377,24.718,4
388,sugar maple,Lower,21.142,20.702090070119965,-0.4399099298800344,21.162,4
389,red oak,Lower,84.38799999999999,80.71805988968467,-3.6699401103153235,84.40799999999999,4
39,sugar maple,Upper,6.409999999999998,5.9915219687157855,-0.4184780312842129,6.429999999999998,4
390,sugar maple,Lower,28.253999999999998,26.61424653281756,-1.6397534671824374,28.273999999999997,4
391,red maple,Lower,18.602,17.91037963565768,-0.6916203643423202,18.622,4
395,white pine,Lower,51.622000000000014,39.61549242429611,-12.006507575703907,51.64200000000002,4
396,red oak,Lower,70.2148,68.46728845411536,-1.7475115458846346,70.23479999999999,4
397,red oak,Lower,89.214,84.93425348376111,-4.2797465162388875,89.234,4
398,white pine,Lower,59.75000000000001,45.80928906119918,-13.940710938800827,59.77000000000001,4
40,sugar maple,Upper,43.24000000000001,40.87238063205932,-2.3676193679406907,43.26000000000001,4
401,beech,Middle,8.187999999999999,7.453196002586426,-0.7348039974135725,8.207999999999998,4
404,sugar maple,Upper,9.788199999999998,9.100604590876163,-0.6875954091238352,9.808199999999998,4
405,black birch,Lower,3.87,2.6060868120542104,-1.2639131879457897,3.89,4
406,musclewood,Lower,2.346,0.0,-2.346,2.366,4
407,autumn olive,Lower,2.8540000000000005,0.7115073840050833,-2.142492615994917,2.8740000000000006,4
41,sugar maple,Upper,6.409999999999998,5.9915219687157855,-0.4184780312842129,6.429999999999998,4
410,musclewood,Lower,2.219,0.0,-2.219,2.239,4
411,buckthorn,Lower,3.2096,2.5550940326824283,-0.6545059673175717,3.2296,4
413,black birch,Lower,3.235,2.119054617029444,-1.1159453829705557,3.255,4
414,black birch,Lower,3.235,2.119054617029444,-1.1159453829705557,3.255,4
415,musclewood,Lower,5.317799999999998,1.025991110963056,-4.291808889036942,5.337799999999998,4
418,black birch,Lower,3.4636000000000005,2.2943862072383574,-1.169213792761643,3.4836000000000005,4
419,black birch,Lower,4.708199999999999,3.2489693094868937,-1.4592306905131052,4.728199999999998,4
422,musclewood,Lower,2.6,0.0,-2.6,2.62,4
423,black birch,Lower,3.235,2.119054617029444,-1.1159453829705557,3.255,4
427,musclewood,Lower,2.6,0.0,-2.6,2.62,4
428,musclewood,Lower,2.8540000000000005,0.0,-2.8540000000000005,2.8740000000000006,4
429,musclewood,Lower,3.87,0.06199554292341125,-3.808004457076589,3.89,4
432,burning bush,Lower,13.267999999999999,9.123978048172528,-4.144021951827471,13.287999999999998,4
433,musclewood,Lower,3.6159999999999997,0.0,-3.6159999999999997,3.6359999999999997,4
434,red maple,Lower,1.8379999999999999,0.0,-1.8379999999999999,1.8579999999999999,4
435,red maple,Lower,3.108,0.7875471849641386,-2.3204528150358614,3.128,4
437,black birch,Lower,3.3874000000000004,2.2359423438353865,-1.151457656164614,3.4074000000000004,4
439,musclewood,Lower,1.5332,0.0,-1.5332,1.5532,4
44,sugar maple,Upper,47.05000000000001,44.346076997341974,-2.703923002658037,47.070000000000014,4
440,musclewood,Lower,3.362,0.0,-3.362,3.382,4
441,musclewood,Lower,2.092,0.0,-2.092,2.112,4
442,musclewood,Lower,4.377999999999998,0.37817487021428253,-3.999825129785716,4.397999999999998,4
445,black birch,Lower,3.8192,2.567124236452226,-1.252075763547774,3.8392,4
446,black birch,Lower,4.200199999999999,2.859343553467084,-1.3408564465329147,4.220199999999998,4
448,musclewood,Lower,4.123999999999999,0.21960807137767746,-3.904391928622321,4.143999999999998,4
45,norway maple,Upper,7.171999999999998,6.051007743720976,-1.1209922562790222,7.1919999999999975,4
451,sugar maple,Upper,34.98500000000001,33.425031366681544,-1.5599686333184621,35.00500000000001,4
452,sugar maple,Upper,16.316,15.544895000130971,-0.7711049998690278,16.336,4
453,black birch,Lower,4.428799999999999,3.034675143675999,-1.3941248563239999,4.4487999999999985,4
454,sugar maple,Upper,17.331999999999997,16.60947755169352,-0.7225224483064778,17.351999999999997,4
455,sugar maple,Upper,37.652000000000015,35.76593512389655,-1.8860648761034682,37.67200000000002,4
456,sugar maple,Upper,6.155999999999999,5.76144995694244,-0.39455004305755903,6.175999999999998,4
459,red maple,Lower,11.743999999999998,10.060796869177413,-1.6832031308225854,11.763999999999998,4
460,sugar maple,Upper,5.648,5.30130593339575,-0.3466940666042495,5.667999999999999,4
461,sugar maple,Upper,25.078999999999997,24.62014938988051,-0.45885061011948736,25.098999999999997,4
462,sugar maple,Upper,9.457999999999998,8.793173094455733,-0.664826905544265,9.477999999999998,4
463,sugar maple,Upper,37.14400000000001,35.316653773625106,-1.8273462263749067,37.164000000000016,4
464,musclewood,Lower,5.648,1.2562244084791336,-4.391775591520866,5.667999999999999,4
465,sugar maple,Upper,37.52500000000001,35.65361478632869,-1.8713852136713243,37.545000000000016,4
467,musclewood,Lower,12.277399999999998,6.095275857529806,-6.182124142470192,12.297399999999998,4
469,musclewood,Lower,4.377999999999998,0.37817487021428253,-3.999825129785716,4.397999999999998,4
47,sugar maple,Upper,34.85800000000001,33.3145190021686,-1.5434809978314092,34.878000000000014,4
471,black birch,Lower,3.743,2.508680373049257,-1.234319626950743,3.763,4
473,sugar maple,Upper,7.679999999999999,7.137772729114984,-0.5422272708850144,7.699999999999998,4
474,musclewood,Lower,3.108,0.0,-3.108,3.128,4
475 (6),sugar maple,Upper,12.633,11.799920160275466,-0.8330798397245331,12.652999999999999,4
478,sugar maple,Upper,15.299999999999999,14.49323257582159,-0.8067674241784086,15.319999999999999,4
48,sugar maple,Upper,21.904,21.55393977559898,-0.3500602244010196,21.924,4
480 (200),sugar maple,Upper,27.365,26.722377817819414,-0.6426221821805846,27.384999999999998,4
481,musclewood,Lower,7.679999999999999,2.6719586351381257,-5.008041364861873,7.699999999999998,4
482,white pine,Lower,19.744999999999997,17.307550128904964,-2.4374498710950334,19.764999999999997,4
485,black birch,Lower,10.626399999999999,7.893254050838518,-2.7331459491614805,10.646399999999998,4
487,black birch,Lower,4.885999999999998,3.3853383240938273,-1.500661675906171,4.905999999999998,4
489,black birch,Lower,14.283999999999997,10.996421434891072,-3.287578565108925,14.303999999999997,4
49,sugar maple,Upper,62.54400000000001,57.48673438339942,-5.0572656166005885,62.564000000000014,4
490,black birch,Lower,6.663999999999999,4.758066841361992,-1.9059331586380068,6.683999999999998,4
491,black birch,Lower,3.7684,2.528161660850246,-1.2402383391497542,3.7884,4
492,black birch,Lower,4.377999999999998,2.9957125680740195,-1.3822874319259788,4.397999999999998,4
493,black birch,Lower,6.663999999999999,4.758066841361992,-1.9059331586380068,6.683999999999998,4
495,black birch,Lower,10.600999999999999,7.873156696931618,-2.727843303068381,10.620999999999999,4
496,black birch,Lower,11.489999999999998,8.586083236080297,-2.9039167639197014,11.509999999999998,4
498,black birch,Lower,4.022399999999999,2.7229745388601496,-1.2994254611398497,4.042399999999999,4
499,black birch,Lower,4.377999999999998,2.9957125680740195,-1.3822874319259788,4.397999999999998,4
5,sugar maple,Upper,37.652000000000015,35.76593512389655,-1.8860648761034682,37.67200000000002,4
50,sugar maple,Upper,29.778,28.89402442165077,-0.8839755783492294,29.798,4
501,sugar maple,Upper,28.507999999999996,27.78890077652131,-0.7190992234786862,28.527999999999995,4
502,sugar maple,Upper,22.919999999999998,22.59566373375302,-0.3243362662469771,22.939999999999998,4
505,mockernut hickory,Lower,2.8540000000000005,1.185444718045837,-1.6685552819541636,2.8740000000000006,4
